Date,Bali,Gorontalo,Central Java,South Kalimantan,Papua,North Sumatra
2022-03-30,45070.0,60030.0,37120.0,78520.0,94940.0,60820.0
2022-03-31,45180.0,61000.0,37890.0,76570.0,87800.0,59780.0
2022-04-01,45420.0,60810.0,37500.0,80590.0,86200.0,68440.0
2022-04-02,44420.0,61100.0,36900.0,79840.0,82320.0,69280.0
2022-04-03,42570.0,60060.0,36730.0,79520.0,81990.0,58980.0
2022-04-04,44210.0,61760.0,39570.0,75540.0,81100.0,53600.0
2022-04-05,43830.0,81150.0,39840.0,77080.0,81850.0,67190.0
2022-04-06,42480.0,70120.0,38380.0,76130.0,82800.0,53240.0
2022-04-07,42200.0,64320.0,36650.0,78720.0,86220.0,57610.0
2022-04-08,40490.0,57710.0,33430.0,77570.0,81710.0,42030.0
2022-04-09,42790.0,53070.0,31620.0,75690.0,82850.0,44260.0
2022-04-10,36680.0,51430.0,30310.0,68590.0,81380.0,39410.0
2022-04-11,34890.0,52960.0,27100.0,73260.0,82030.0,37740.0
2022-04-12,29860.0,43560.0,27010.0,68640.0,81470.0,80000.0
2022-04-13,28600.0,36930.0,24710.0,68360.0,83070.0,41040.0
2022-04-14,27540.0,40950.0,25070.0,68000.0,82900.0,61970.0
2022-04-15,27340.0,39710.0,24750.0,66590.0,82070.0,61970.0
2022-04-16,25910.0,43810.0,24400.0,65640.0,81400.0,40260.0
2022-04-17,26190.0,45650.0,24240.0,68470.0,78680.0,48520.0
2022-04-18,25690.0,42240.0,25640.0,63530.0,81120.0,45790.0
2022-04-19,26090.0,36180.0,25280.0,61400.0,84340.0,61970.0
2022-04-20,24960.0,35200.0,25480.0,61060.0,83860.0,61970.0
2022-04-21,24390.0,35710.0,24430.0,61330.0,81990.0,47910.0
2022-04-22,25220.0,33150.0,23980.0,60920.0,82310.0,44210.0
2022-04-23,29820.0,34390.0,24040.0,62870.0,82220.0,48660.0
2022-04-24,25160.0,34590.0,24350.0,63810.0,82470.0,60000.0
2022-04-25,25320.0,34190.0,26990.0,63020.0,83470.0,60000.0
2022-04-26,24100.0,33230.0,28130.0,61120.0,83650.0,54510.0
2022-04-27,24760.0,33730.0,29380.0,63060.0,79140.0,41600.0
2022-04-28,24280.0,34490.0,30150.0,62010.0,78010.0,60000.0
2022-04-29,25320.0,33780.0,30430.0,64360.0,79310.0,45400.0
2022-04-30,25620.0,36420.0,32690.0,65280.0,81050.0,60000.0
2022-05-01,25510.0,41310.0,34910.0,69470.0,82280.0,50130.0
2022-05-02,24770.0,43700.0,34840.0,64090.0,83910.0,48000.0
2022-05-03,25400.0,41770.0,35080.0,65830.0,82980.0,48000.0
2022-05-04,25450.0,39520.0,34210.0,68060.0,81790.0,48000.0
2022-05-05,27110.0,32290.0,32480.0,75110.0,87860.0,60000.0
2022-05-06,26700.0,29950.0,31080.0,65060.0,81490.0,60000.0
2022-05-07,25920.0,30480.0,30940.0,65290.0,80730.0,57970.0
2022-05-08,25550.0,30700.0,31420.0,63050.0,78140.0,57970.0
2022-05-09,23270.0,31340.0,30140.0,62290.0,74500.0,49460.0
2022-05-10,23580.0,27680.0,29930.0,62640.0,72680.0,57970.0
2022-05-11,23700.0,29120.0,28760.0,61150.0,71930.0,57970.0
2022-05-12,24950.0,32420.0,29550.0,58850.0,74670.0,38990.0
2022-05-13,24560.0,33350.0,29220.0,56740.0,72960.0,55860.0
2022-05-14,24380.0,34510.0,29880.0,59450.0,71480.0,35330.0
2022-05-15,24370.0,33040.0,29890.0,58430.0,72720.0,49700.0
2022-05-16,26750.0,33860.0,30570.0,57570.0,71900.0,49700.0
2022-05-17,31460.0,35150.0,33710.0,60130.0,74750.0,52250.0
2022-05-18,31160.0,34220.0,36340.0,61300.0,72970.0,52250.0
2022-05-19,35580.0,39840.0,41770.0,62370.0,73210.0,52250.0
2022-05-20,35870.0,40790.0,41760.0,64690.0,72420.0,52250.0
2022-05-21,37680.0,41770.0,42950.0,65040.0,74290.0,49700.0
2022-05-22,37300.0,40670.0,43650.0,66620.0,75440.0,49700.0
2022-05-23,38070.0,43480.0,41720.0,70250.0,76410.0,52250.0
2022-05-24,38220.0,41510.0,43720.0,70790.0,77730.0,52250.0
2022-05-25,40330.0,41360.0,48390.0,67410.0,80140.0,58140.0
2022-05-26,42130.0,43380.0,50010.0,72280.0,81090.0,49090.0
2022-05-27,45310.0,44360.0,48220.0,71320.0,81400.0,58140.0
2022-05-28,47580.0,45310.0,49500.0,72000.0,84610.0,45570.0
2022-05-29,47340.0,47550.0,49790.0,72890.0,85460.0,58140.0
2022-05-30,49720.0,48220.0,52850.0,73290.0,84170.0,66480.0
2022-05-31,53890.0,48540.0,56650.0,73170.0,88210.0,52000.0
2022-06-01,55250.0,47650.0,59710.0,73290.0,85650.0,66480.0
2022-06-02,60160.0,51840.0,60850.0,75390.0,91090.0,66480.0
2022-06-03,64380.0,53750.0,62700.0,77850.0,88660.0,56130.0
2022-06-04,69740.0,59680.0,66760.0,77370.0,86450.0,56130.0
2022-06-05,76850.0,59990.0,70630.0,77920.0,87080.0,68410.0
2022-06-06,88690.0,61450.0,75720.0,78000.0,88150.0,68410.0
2022-06-07,85800.0,75500.0,80300.0,77100.0,89520.0,68410.0
2022-06-08,78510.0,77690.0,82700.0,80270.0,88110.0,68410.0
2022-06-09,81980.0,92250.0,82960.0,91070.0,85460.0,70290.0
2022-06-10,87386.25367952959,109331.77140036068,82873.32734600804,101800.77202937863,82801.90691214312,72689.28844642834
2022-06-11,91637.46830036845,124129.50303400282,82889.84104081434,110350.12497444997,80294.15836046336,75009.92768899603
2022-06-12,94807.03932291418,136753.53342768757,83000.13907854525,116857.90689455836,77937.19557350515,77249.4421741015
2022-06-13,96968.42727880352,141080.0,83194.81507856732,121463.9795205896,75731.46151991059,79405.3563583859
2022-06-14,98195.0926996732,141080.0,83464.46266024695,124308.2045834294,73677.39916832172,81475.19469849044
2022-06-15,98560.49611715994,141080.0,83799.67544295076,125530.44381396365,71775.45148738069,83456.48165105625
2022-06-16,98138.09806290046,141080.0,84191.04704604505,125270.558943078,70026.06144572952,85346.74167272451
2022-06-17,97001.35906853153,141080.0,84629.17108889643,123668.41170165832,68429.67201201036,87143.49922013642
2022-06-18,95223.73966568985,141080.0,85104.6411908713,120863.86382059038,66986.72615486522,88844.27874993315
2022-06-19,92878.70038601215,141080.0,85608.0509713362,116996.77703075994,65697.66684293622,90446.60471875589
2022-06-20,90039.70176113516,141080.0,86129.99404965757,112207.01306305279,64562.937044865444,91948.00158324574
2022-06-21,86780.20432269564,141080.0,86661.06404520189,106634.43364835459,63582.979729294944,93345.99380004399
2022-06-22,83173.6686023303,141080.0,87191.85457733563,100418.90051755132,62758.237864866845,93810.0
2022-06-23,79293.55513167586,141080.0,87712.95926542529,93700.27540152859,62089.15442022321,93810.0
2022-06-24,75213.32444236909,141080.0,88214.97172883735,86618.42003117227,61576.172364006125,93810.0
2022-06-25,71006.43706604667,141080.0,88688.48558693824,79313.19613736811,61219.73466485767,93810.0
2022-06-26,66746.35353434538,141080.0,89124.09445909453,71924.46545100187,61020.28429141993,93810.0
2022-06-27,62506.534378901924,140355.54171892008,89512.39196467261,64592.08970295936,60978.26421233498,93810.0
2022-06-28,58360.440131353025,133217.49250945626,89843.97172303898,57455.93062412633,61094.117396244925,93810.0
2022-06-29,54381.53132333541,125782.88458955627,90109.42735356014,50655.84994538859,61368.28681179182,93810.0
2022-06-30,50643.26848648584,118162.13810801548,90299.35247560256,44331.70939763187,61801.21542761776,93810.0
2022-07-01,47219.11215244104,110465.67321362927,90404.34070853272,38623.37071174197,62393.346212364835,93810.0
2022-07-02,44182.522852837734,102803.91005519299,90414.98567171709,33670.69561860469,63145.12213467511,93810.0
2022-07-03,41606.96111931265,95287.26878150197,90321.88098452217,29613.545849105754,64056.98616319069,93810.0
2022-07-04,39565.887483502505,88026.16954135167,90115.62026631436,26591.783134130994,65129.38126655364,93810.0
2022-07-05,38132.76247704406,81131.03248353738,89786.79713646023,24745.269204566153,66362.75041340603,93810.0
2022-07-06,37381.04663157404,74712.27775685448,89326.00521432623,24213.865791297034,67757.53657238997,93810.0
2022-07-07,37384.20047872915,68880.32551009834,88723.83811927881,25137.43462520937,69314.18271214754,93810.0
2022-07-08,38215.68455014615,63745.595892064324,87970.88947068452,27655.837437189002,71033.13180132085,93810.0
2022-07-09,39948.95937746177,59418.50905154783,87057.75288790974,31908.935958121627,72914.8268085519,93810.0
2022-07-10,42657.48549231272,56009.48513734418,85975.02199032102,38036.591918893115,74959.71070248284,93810.0
2022-07-11,46414.72342633574,53628.94429824876,84713.29039728481,46178.667050389166,77168.22645175575,93810.0
2022-07-12,51294.13371116757,52387.30668305693,83263.15172816759,56475.02308349562,79540.81702501267,93810.0
2022-07-13,57369.17687844493,52394.99244056408,81615.19960233584,69065.52174909817,82077.92539089573,92929.94694535449
2022-07-14,64713.31345980456,53762.42171956555,79760.0,84090.0,84780.0,91266.382298209
2022-07-15,73400.0,56600.0,77480.0,98410.0,87200.0,89440.0
2022-07-16,80670.0,59320.0,74820.0,101410.0,86980.0,89630.0
2022-07-17,76310.0,57050.0,73340.0,99940.0,85600.0,93810.0
2022-07-18,66670.0,55390.0,68820.0,98840.0,93720.0,83380.0
2022-07-19,67250.0,54810.0,66510.0,98890.0,95740.0,77070.0
2022-07-20,64720.0,51500.0,65040.0,98100.0,95790.0,79370.0
2022-07-21,64890.0,49030.0,64780.0,94280.0,94790.0,75600.0
2022-07-22,64480.0,50230.0,63090.0,89430.0,94360.0,67820.0
2022-07-23,62740.0,54540.0,62400.0,88300.0,100000.0,67820.0
2022-07-24,62630.0,55160.0,61420.0,85760.0,99930.0,80000.0
2022-07-25,59590.0,53040.0,59990.0,80900.0,94160.0,71860.0
2022-07-26,59110.0,58290.0,58350.0,82150.0,93280.0,70710.0
2022-07-27,57780.0,57110.0,57440.0,82660.0,93850.0,67820.0
2022-07-28,57570.0,57970.0,58100.0,81240.0,92050.0,69280.0
2022-07-29,52700.0,57420.0,58140.0,82910.0,93610.0,48000.0
2022-07-30,57880.0,55680.0,57390.0,81370.0,92920.0,69280.0
2022-07-31,56350.0,54360.0,57090.0,80530.0,98460.0,69280.0
2022-08-01,55760.0,55950.0,57550.0,79710.0,93790.0,63250.0
2022-08-02,56840.0,55510.0,58040.0,77810.0,93180.0,56570.0
2022-08-03,60000.0,55250.0,64330.0,78922.562052226,92302.9047498279,56707.96569735462
2022-08-04,54930.0,54630.0,58030.0,79760.0,90840.0,61640.0
2022-08-05,56330.0,52190.0,58420.0,76740.0,91170.0,66330.0
2022-08-06,56450.0,52670.0,57850.0,75170.0,92580.0,66330.0
2022-08-07,53070.0,60700.0,57100.0,78960.0,92020.0,60440.0
2022-08-08,56580.0,60510.0,55110.0,76010.0,93960.0,67080.0
2022-08-09,54360.0,62450.0,54300.0,77690.0,94210.0,69520.0
2022-08-10,54250.0,59890.0,52690.0,76500.0,97150.0,63250.0
2022-08-11,51650.0,63030.0,49060.0,78510.0,95540.0,55410.0
2022-08-12,51530.0,64860.0,47280.0,77940.0,89250.0,52410.0
2022-08-13,52520.0,75680.0,47240.0,77380.0,91800.0,60000.0
2022-08-14,49260.0,72990.0,45830.0,76070.0,93710.0,54510.0
2022-08-15,43410.0,69310.0,41710.0,70590.0,92760.0,56460.0
2022-08-16,41650.0,64960.0,41060.0,73930.0,92930.0,62610.0
2022-08-17,39870.0,64140.0,41920.0,72830.0,95210.0,58280.0
2022-08-18,39080.0,69680.0,41050.0,70270.0,96470.0,69280.0
2022-08-19,39210.0,66760.0,40440.0,67190.0,95530.0,67820.0
2022-08-20,38390.0,67100.0,40880.0,67190.0,97210.0,54290.0
2022-08-21,35120.0,61570.0,40380.0,67490.0,95040.0,67820.0
2022-08-22,34240.0,61460.0,37950.0,67080.0,94900.0,60300.0
2022-08-23,33780.0,62040.0,37220.0,69770.0,95120.0,58480.0
2022-08-24,32120.0,62680.0,35840.0,65890.0,94720.0,58480.0
2022-08-25,32670.0,61190.0,35690.0,64810.0,93720.0,58480.0
2022-08-26,32680.0,60700.0,34750.0,57760.0,89460.0,53670.0
2022-08-27,33100.0,61900.0,34670.0,64760.0,87320.0,61480.0
2022-08-28,34210.0,57900.0,35150.0,65550.0,87890.0,61480.0
2022-08-29,35840.0,55390.0,36820.0,68050.0,86930.0,56120.0
2022-08-30,37410.0,59060.0,38480.0,61540.0,83350.0,54770.0
2022-08-31,39340.0,59660.0,41450.0,64650.0,79190.0,61640.0
2022-09-01,39340.0,59570.0,41860.0,67060.0,79950.0,54240.0
2022-09-02,40610.0,56800.0,43480.0,66010.0,78790.0,58310.0
2022-09-03,42780.0,56300.0,42650.0,68250.0,79480.0,55400.0
2022-09-04,42180.0,52530.0,44050.0,62320.0,79030.0,60000.0
2022-09-05,44710.0,54990.0,47760.0,68100.0,77830.0,47620.0
2022-09-06,46540.0,57620.0,49350.0,70030.0,77360.0,60000.0
2022-09-07,47420.0,60500.0,50950.0,73770.0,78110.0,61640.0
2022-09-08,48780.0,61880.0,50800.0,74900.0,77350.0,50200.0
2022-09-09,46710.0,59900.0,49240.0,75680.0,78260.0,50130.0
2022-09-10,47800.0,59700.0,49240.0,71130.0,77840.0,58480.0
2022-09-11,47460.0,57150.0,49830.0,71810.0,80010.0,54540.0
2022-09-12,48200.0,56520.0,51820.0,74340.0,86960.0,63250.0
2022-09-13,49660.0,55110.0,52610.0,71730.0,81940.0,52000.0
2022-09-14,49380.0,52350.0,52940.0,69460.0,80360.0,64500.0
2022-09-15,49380.0,58600.0,54630.0,69940.0,78260.0,66720.0
2022-09-16,50110.0,56290.0,56900.0,69050.0,78620.0,80500.0
2022-09-17,58370.0,55900.0,59560.0,69890.0,78250.0,69100.0
2022-09-18,60090.0,54390.0,59610.0,69730.0,78370.0,69280.0
2022-09-19,61020.0,52190.0,61790.0,68930.0,78120.0,58280.0
2022-09-20,59400.0,53510.0,61440.0,72540.0,77840.0,58480.0
2022-09-21,59020.0,54910.0,60730.0,70740.0,75100.0,40000.0
2022-09-22,58760.0,54340.0,58790.0,69700.0,79320.0,63640.0
2022-09-23,60440.0,52130.0,56250.0,70120.0,80790.0,40000.0
2022-09-24,57820.0,57880.0,55770.0,70190.0,79830.0,56570.0
2022-09-25,56850.0,53970.0,55610.0,70710.0,80290.0,56570.0
2022-09-26,53860.0,53650.0,54550.0,66140.0,82210.0,45790.0
2022-09-27,53890.0,55750.0,53680.0,66940.0,81220.0,52920.0
2022-09-28,55490.0,54900.0,54570.0,67480.0,82210.0,44320.0
2022-09-29,54180.0,54690.0,54560.0,67750.0,80190.0,55140.0
2022-09-30,54580.0,52790.0,54840.0,69440.0,79660.0,53670.0
2022-10-01,53380.0,56340.0,54860.0,68810.0,80450.0,45830.0
2022-10-02,53470.0,55200.0,54590.0,66980.0,81400.0,51580.0
2022-10-03,52130.0,57030.0,55450.0,67550.0,81570.0,49380.0
2022-10-04,51470.0,55760.0,53710.0,64930.0,82540.0,48400.0
2022-10-05,50860.0,60410.0,52370.0,67000.0,83110.0,47950.0
2022-10-06,46720.0,60420.0,52260.0,64740.0,83440.0,47830.0
2022-10-07,46940.0,58590.0,49840.0,63050.0,85090.0,56570.0
2022-10-08,44870.0,61080.0,48530.0,66840.0,85210.0,40000.0
2022-10-09,44080.0,60240.0,49050.0,67500.0,85670.0,56570.0
2022-10-10,41440.0,60970.0,47440.0,64330.0,86200.0,43660.0
2022-10-11,41130.0,59710.0,48680.0,64520.0,83610.0,38250.0
2022-10-12,41360.0,58510.0,46960.0,66380.0,81850.0,45400.0
2022-10-13,41670.0,56090.0,47580.0,65380.0,81950.0,44440.0
2022-10-14,39540.0,54800.0,45630.0,66400.0,83660.0,40280.0
2022-10-15,38750.0,56050.0,45660.0,66410.0,82540.0,54080.0
2022-10-16,39380.0,55290.0,44270.0,67770.0,84950.0,51960.0
2022-10-17,37260.0,48520.0,42470.0,67500.0,83530.0,38910.0
2022-10-18,36790.0,45700.0,41050.0,65450.0,82790.0,41890.0
2022-10-19,36140.0,42990.0,40410.0,65220.0,81470.0,51960.0
2022-10-20,37350.0,46120.0,40600.0,65610.0,81720.0,51960.0
2022-10-21,35630.0,42950.0,39220.0,65210.0,78540.0,38090.0
2022-10-22,33440.0,43860.0,39160.0,63440.0,78200.0,51960.0
2022-10-23,33360.0,42890.0,38540.0,63260.0,81280.0,51960.0
2022-10-24,34260.0,44160.0,37330.0,62690.0,80060.0,43270.0
2022-10-25,33970.0,40590.0,36670.0,61660.0,80350.0,45000.0
2022-10-26,32890.0,39870.0,36940.0,59600.0,79830.0,43270.0
2022-10-27,31820.0,39310.0,36800.0,60190.0,79990.0,42280.0
2022-10-28,31580.0,39580.0,35840.0,59340.0,82280.0,51960.0
2022-10-29,32220.0,38370.0,35140.0,57750.0,81110.0,51960.0
2022-10-30,32700.0,35690.0,34390.0,57090.0,82230.0,51960.0
2022-10-31,31760.0,35960.0,32930.0,54090.0,81160.0,51960.0
2022-11-01,31430.0,38900.0,32510.0,54500.0,76950.0,46030.0
2022-11-02,30780.0,43470.0,32450.0,53480.0,75760.0,64810.0
2022-11-03,29910.0,39700.0,31530.0,51940.0,77410.0,34640.0
2022-11-04,30300.0,40110.0,31040.0,52440.0,76440.0,62450.0
2022-11-05,28670.0,37600.0,30920.0,51870.0,76210.0,67080.0
2022-11-06,28270.0,39580.0,31040.0,51940.0,75130.0,62050.0
2022-11-07,28740.0,40150.0,31590.0,53500.0,79070.0,62050.0
2022-11-08,28940.0,40540.0,30830.0,53340.0,76740.0,64230.0
2022-11-09,28940.0,41480.0,30330.0,52360.0,75890.0,67080.0
2022-11-10,29060.0,41270.0,30210.0,52060.0,75590.0,46430.0
2022-11-11,28860.0,40230.0,30170.0,52440.0,74410.0,50940.0
2022-11-12,28860.0,41960.0,29030.0,53580.0,76210.0,62050.0
2022-11-13,28270.0,39880.0,28690.0,53070.0,77720.0,47800.0
2022-11-14,28240.0,41040.0,29150.0,48310.0,75740.0,50130.0
2022-11-15,27650.0,39970.0,29330.0,48240.0,75320.0,67080.0
2022-11-16,28020.0,41560.0,29980.0,47000.0,74630.0,64810.0
2022-11-17,29500.0,41800.0,30260.0,45730.0,74320.0,31620.0
2022-11-18,31550.0,39380.0,30600.0,47590.0,73290.0,38810.0
2022-11-19,30950.0,40210.0,29980.0,49930.0,71190.0,70000.0
2022-11-20,31820.0,39950.0,31240.0,48440.0,70670.0,64810.0
2022-11-21,32560.0,40440.0,31050.0,50020.0,70720.0,40990.0
2022-11-22,31840.0,43400.0,30900.0,50020.0,68700.0,57010.0
2022-11-23,32390.0,41470.0,31350.0,50300.0,68770.0,61240.0
2022-11-24,32010.0,42920.0,31350.0,49550.0,68600.0,41210.0
2022-11-25,30990.0,41660.0,30690.0,49680.0,71350.0,59160.0
2022-11-26,30930.0,46160.0,31140.0,50180.0,71920.0,44980.0
2022-11-27,31040.0,45590.0,31000.0,49730.0,70570.0,59160.0
2022-11-28,30220.0,46550.0,30760.0,48520.0,70350.0,46100.0
2022-11-29,30220.0,45850.0,31200.0,49460.0,71590.0,47180.0
2022-11-30,30470.0,45160.0,33650.0,49800.0,72640.0,59160.0
2022-12-01,31360.0,46150.0,34610.0,51230.0,71780.0,59160.0
2022-12-02,31710.0,47460.0,35560.0,51570.0,72670.0,54000.0
2022-12-03,31900.0,47000.0,36110.0,50810.0,71830.0,59160.0
2022-12-04,32650.0,47990.0,36060.0,50290.0,70970.0,57010.0
2022-12-05,36600.0,46190.0,38270.0,50850.0,72770.0,44980.0
2022-12-06,41650.0,48180.0,40050.0,52110.0,72390.0,44400.0
2022-12-07,44020.0,47850.0,41960.0,52610.0,71700.0,50000.0
2022-12-08,46480.0,53120.0,41880.0,54150.0,72750.0,50000.0
2022-12-09,47180.0,51270.0,41900.0,53660.0,73550.0,54770.0
2022-12-10,45660.0,51320.0,41780.0,52320.0,75240.0,54770.0
2022-12-11,43930.0,49540.0,40760.0,54560.0,74980.0,54770.0
2022-12-12,43700.0,49690.0,41550.0,55080.0,74930.0,54770.0
2022-12-13,41870.0,47620.0,39880.0,56070.0,78250.0,60000.0
2022-12-14,40270.0,47540.0,40380.0,55990.0,80890.0,54770.0
2022-12-15,37700.0,41750.0,37880.0,55350.0,81270.0,52920.0
2022-12-16,36270.0,41120.0,36650.0,53990.0,81650.0,52920.0
2022-12-17,35430.0,43230.0,37330.0,52500.0,82360.0,51370.0
2022-12-18,35260.0,43200.0,37950.0,53230.0,83250.0,52920.0
2022-12-19,37350.0,44660.0,36070.0,49180.0,86220.0,52920.0
2022-12-20,37240.0,43700.0,36310.0,49230.0,88930.0,54770.0
2022-12-21,37150.0,42630.0,36790.0,49130.0,90010.0,57010.0
2022-12-22,36680.0,43520.0,36480.0,46130.0,91230.0,62450.0
2022-12-23,39280.0,42070.0,37620.0,49320.0,94430.0,62450.0
2022-12-24,38330.0,43190.0,38070.0,49890.0,97810.0,63290.0
2022-12-25,40010.0,43440.0,38310.0,51790.0,100600.0,59790.0
2022-12-26,42190.0,41790.0,41480.0,50400.0,97910.0,54510.0
2022-12-27,43770.0,43570.0,42160.0,56600.0,96270.0,57970.0
2022-12-28,44490.0,45100.0,43150.0,56780.0,97350.0,52920.0
2022-12-29,45090.0,45600.0,42730.0,55460.0,98410.0,47900.0
2022-12-30,49650.0,43970.0,44630.0,58060.0,97980.0,48540.0
2022-12-31,53410.0,44660.0,44650.0,59680.0,94600.0,54770.0
2023-01-01,62090.0,44760.0,48170.0,55350.0,89830.0,53830.0
2023-01-02,76610.0,48560.0,58130.0,52990.0,89070.0,51100.0
2023-01-03,71330.0,48890.0,57170.0,57540.0,88880.0,50200.0
2023-01-04,71850.0,47800.0,56590.0,56900.0,87890.0,50000.0
2023-01-05,69090.0,48820.0,56910.0,58810.0,89740.0,62450.0
2023-01-06,69120.0,47430.0,57550.0,60920.0,83290.0,53670.0
2023-01-07,65220.0,50110.0,57240.0,60740.0,85920.0,53670.0
2023-01-08,62730.0,49270.0,60140.0,60310.0,82460.0,53670.0
2023-01-09,57010.0,46930.0,56730.0,60000.0,79300.0,51530.976028148085
2023-01-10,59250.0,41000.0,56550.0,58250.0,79900.0,53270.0
2023-01-11,60270.0,37550.0,54420.0,59650.0,78990.0,60000.0
2023-01-12,60190.0,41740.0,53720.0,57420.0,78610.0,60000.0
2023-01-13,58900.0,42700.0,52610.0,59400.0,77360.0,60000.0
2023-01-14,57820.0,40850.0,52480.0,59830.0,77050.0,48280.0
2023-01-15,54970.0,38690.0,50100.0,60070.0,76480.0,60000.0
2023-01-16,47920.0,36200.0,48090.0,58580.0,75160.0,60000.0
2023-01-17,45260.0,38890.0,46660.0,58350.0,76750.0,49320.0
2023-01-18,44560.0,37630.0,47420.0,57480.0,75770.0,46420.0
2023-01-19,44040.0,37170.0,47830.0,56440.0,75770.0,54770.0
2023-01-20,45020.0,34470.0,46370.0,56440.0,74790.0,54770.0
2023-01-21,43850.0,33190.0,47210.0,56940.0,72450.0,54770.0
2023-01-22,43990.0,31060.0,45570.0,55540.0,71800.0,52440.0
2023-01-23,45590.0,30480.0,45980.0,53490.0,72300.0,54770.0
2023-01-24,46300.0,30910.0,47440.0,52080.0,69310.0,45000.0
2023-01-25,47020.0,29930.0,48870.0,50630.0,68720.0,47430.0
2023-01-26,48980.0,30780.0,48410.0,52120.0,68130.0,42460.0
2023-01-27,49290.0,31020.0,50030.0,51360.0,69780.0,44810.0
2023-01-28,48390.0,31230.0,49120.0,51940.0,70790.0,44050.0
2023-01-29,51040.0,31590.0,49480.0,52230.0,68730.0,49460.0
2023-01-30,50240.0,30950.0,49880.0,49950.0,71040.0,55000.0
2023-01-31,50240.0,32170.0,49500.0,56070.0,72510.0,41600.0
2023-02-01,49750.0,32500.0,48470.0,55330.0,74750.0,47430.0
2023-02-02,49010.0,41250.0,48600.0,54910.0,71190.0,44050.0
2023-02-03,49440.0,33180.0,47280.0,52290.0,74560.0,47430.0
2023-02-04,50700.0,35590.0,48270.0,53040.0,72050.0,45000.0
2023-02-05,50520.0,33990.0,48610.0,51380.0,70720.0,37800.0
2023-02-06,52500.0,38170.0,51060.0,53330.0,71770.0,47430.0
2023-02-07,52790.0,39410.0,52130.0,56080.0,72850.0,47430.0
2023-02-08,53490.0,39170.0,52560.0,57350.0,69960.0,47430.0
2023-02-09,53810.0,39160.0,52810.0,52940.0,69820.0,44810.0
2023-02-10,54050.0,38230.0,52270.0,55910.0,68420.0,44810.0
2023-02-11,57590.0,42340.0,52410.0,58060.0,65950.0,42430.0
2023-02-12,57610.0,44270.0,52610.0,56690.0,65620.0,40170.0
2023-02-13,60060.0,47030.0,53760.0,53690.0,66130.0,40440.0
2023-02-14,59010.0,48450.0,55010.0,53060.0,63430.0,45000.0
2023-02-15,60050.0,50370.0,55940.0,57590.0,63020.0,45000.0
2023-02-16,61460.0,49460.0,57990.0,59470.0,63090.0,41000.0
2023-02-17,63270.0,48250.0,59520.0,53340.0,62590.0,39740.0
2023-02-18,63630.0,47720.0,59640.0,58060.0,65460.0,45000.0
2023-02-19,62380.0,47870.0,60160.0,60220.0,62190.0,45000.0
2023-02-20,63490.0,50550.0,60390.0,59590.0,61600.0,45000.0
2023-02-21,63060.0,51490.0,61420.0,61870.0,60590.0,45000.0
2023-02-22,62620.0,58380.0,61140.0,63160.0,60830.0,41600.0
2023-02-23,62940.0,65440.0,62030.0,64820.0,62920.0,42280.0
2023-02-24,62340.0,64310.0,61350.0,65950.0,63440.0,47430.0
2023-02-25,62570.0,68020.0,60510.0,65910.0,62400.0,40720.0
2023-02-26,61520.0,66020.0,59700.0,66650.0,58930.0,52440.0
2023-02-27,60460.0,66330.0,57580.0,65810.0,61570.0,42940.0
2023-02-28,59060.0,63940.0,56700.0,68720.0,61160.0,53480.0
2023-03-01,58180.0,63780.0,55560.0,66680.0,62780.0,46430.0
2023-03-02,59110.0,64090.0,55910.0,67760.0,62520.0,53480.0
2023-03-03,62210.0,64090.0,58330.0,64130.0,61750.0,53480.0
2023-03-04,63080.0,68560.0,60090.0,66850.0,60810.0,53480.0
2023-03-05,63490.0,68350.0,60770.0,65160.0,60810.0,50000.0
2023-03-06,70320.0,68610.0,62120.0,66590.0,61980.0,39660.0
2023-03-07,72220.0,68340.0,62930.0,66730.0,62550.0,36400.0
2023-03-08,73350.0,68630.0,65440.0,66020.0,60830.0,47030.0
2023-03-09,73530.0,69680.0,66000.0,66480.0,61230.0,50990.0
2023-03-10,74200.0,70690.0,66660.0,68130.0,62250.0,39660.0
2023-03-11,73510.0,72560.0,66920.0,71020.0,62570.0,36060.0
2023-03-12,74100.0,71800.0,66250.0,70480.0,64100.0,48370.0
2023-03-13,73100.0,79030.0,67700.0,72410.0,65670.0,38820.0
2023-03-14,72850.0,75530.0,68190.0,70490.0,66970.0,48370.0
2023-03-15,72250.0,76540.0,68110.0,69310.0,68220.0,48370.0
2023-03-16,74600.0,84490.0,68330.0,68880.0,67870.0,51960.0
2023-03-17,75810.0,86500.0,67340.0,69990.0,69390.0,54770.0
2023-03-18,76510.0,91530.0,68320.0,69220.0,65690.0,42730.0
2023-03-19,77140.0,90760.0,68360.0,71470.0,63230.0,55860.0
2023-03-20,78740.0,83600.0,68420.0,70130.0,70650.0,44370.0
2023-03-21,79830.0,74090.0,70390.0,68790.0,70650.0,37950.0
2023-03-22,70000.0,63730.0,70490.0,67500.0,70840.0,42150.0
2023-03-23,80410.0,62920.0,69870.0,64990.0,70760.0,42150.0
2023-03-24,78250.0,63660.0,71000.0,63990.0,70490.0,36990.0
2023-03-25,76710.0,73610.0,70290.0,63630.0,71160.0,36260.0
2023-03-26,76350.0,65380.0,69490.0,65170.0,71560.0,41600.0
2023-03-27,66450.0,57610.0,62540.0,63940.0,71690.0,54770.0
